Nom,SKU ID,Description Marketing,Image,Fournisseur,Product ID,Plan ID,GUID,Facturation,Engagement,Apps incluses,Apps type,Prix
Microsoft 365 NCE,USCFQ7TTC0N38H0003,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,Annual-n85,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0N38H0003,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,Monthly---Annual-Commit-n71,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0NGGX0004,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,Microsoft-Intune-Advanced-Ana-n0,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0NGGX0004,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,Microsoft-Intune-Advanced-Ana-n1,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0NGGX0004,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,Microsoft-Intune-Advanced-Ana-n2,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0N4000001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,Microsoft-Intune-Enterprise-A-n0,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0N4000001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,Microsoft-Intune-Enterprise-A-n2,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0N4000001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,Microsoft-Intune-Enterprise-A-n1,,Annuel,,,,
Microsoft 365 NCE,Microsoft-365-Business-Premiu-n0,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,Microsoft-365-Business-Premiu-n1,,Mensuel,,,,
Microsoft 365 NCE,Microsoft-365-Business-Standa-n1,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,Microsoft-365-Business-Standa-n3,,Mensuel,,,,
Microsoft 365 NCE,Microsoft-365-F1-EEA-no-Teams-Tr,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,Microsoft-365-F1-EEA-no-Teams-n0,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LH0Z000K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly7,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LH0Z000K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly8,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LH0Z000K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly9,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LH0Z000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly10,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LH0Z000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly11,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LH0Z000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly12,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPL000W,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly638,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPL000W,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly639,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPL000W,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly640,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPL0012,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly641,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPL0012,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly642,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPL0012,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly643,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPL000X,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly644,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPL000X,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly645,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPL000X,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly646,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPL000Z,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly647,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPL000Z,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly648,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPL000Z,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly649,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHP80005,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly650,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHP80005,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly651,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHP80005,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly652,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPJ0015,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly653,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPJ0015,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly654,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPJ0015,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly655,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPJ0013,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly656,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPJ0013,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly657,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPJ0013,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly658,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0HD6T000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly662,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0HD6T000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly663,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0HD6T000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly664,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPJ0019,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly671,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPJ0019,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly672,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LHPJ0019,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly673,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LGZT001D,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly677,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LGZT001D,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly678,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LGZT001D,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly679,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LGZT001F,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly680,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LGZT001F,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly681,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LGZT001F,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly682,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LGZT001B,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly683,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LGZT001B,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly684,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LGZT001B,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly685,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LH18000L,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly692,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LH18000L,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly693,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LH18000L,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly694,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LCHC000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly695,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LCHC000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly696,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LCHC000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly697,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LCHC000W,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly698,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LCHC000W,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly699,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LDPB000M,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly700,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LDPB000M,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly701,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LDPB000M,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly702,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LFLX001G,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly709,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LFLX001G,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly710,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LFLX001G,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly711,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LFLZ001B,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly712,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LFLZ001B,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly713,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LFLZ001B,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly714,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0HD6V000L,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly718,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0HD6V000L,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly719,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0HD6V000L,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly720,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0HD6T000L,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly721,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0HD6T000L,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly722,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0HD6T000L,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly723,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0HD6S000L,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly724,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0HD6S000L,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly725,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0HD6S000L,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly726,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0MBMD001V,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly730,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0MBMD001V,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly731,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0MBMD001V,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly732,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LH05000W,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly733,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LH05000W,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly734,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LH05000W,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly735,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0P4WT0005,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly742,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0P4WT0005,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly743,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0P4WT0005,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly744,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LCH4001M,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly824,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LCH4001M,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly825,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LCH4001M,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly826,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LCH4001K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly827,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LCH4001K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly828,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LCH4001K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly829,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0NGGX000D,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly830,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0NGGX000D,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly831,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0NGGX000D,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly832,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0NGGX000B,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly833,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0NGGX000B,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly834,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0NGGX000B,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly835,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0NGGX000C,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly836,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0NGGX000C,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly837,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0NGGX000C,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly838,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LSNL0005,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,Microsoft-Intune---Edu-Facult-n0,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LSNL0005,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,Microsoft-Intune---Edu-Facult-n1,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0LSNL0005,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly841,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0RP6S0003,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly842,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0RP6S0003,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly843,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0RP6S0003,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,Monthly822167,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0N400000D,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly844,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0N400000D,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly845,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0N400000D,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly846,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0N4000009,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly847,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0N4000009,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly848,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0N4000009,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly849,,Mensuel,,,,
Microsoft 365 NCE,USCFQ7TTC0N400000B,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly850,,Annuel,,,,
Microsoft 365 NCE,USCFQ7TTC0N400000B,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandFNCE-isvfrnce,monthly851,,Mensuel,,,,
